resistance,width1,length1,width2,length2,gate_voltage,drain_voltage,source_voltage,current_source_voltage,power,speed,gain,topology,gate_voltage_num,drain_voltage_num
,5.848u,448.1n,50u,300n,500m,400m,,400m,8.862e-09,645900.0,0.0002356,CS_Current_source_load,0.5,0.4
,10u,448.1n,2u,300n,500m,400m,,400m,4.326e-10,19300.0,7.081e-06,CS_Current_source_load,0.5,0.4
,10u,448.1n,10u,300n,500m,400m,,400m,2.17e-09,93460.0,3.43e-05,CS_Current_source_load,0.5,0.4
,10u,448.1n,50u,300n,500m,400m,,400m,8.862e-09,379700.0,0.0001393,CS_Current_source_load,0.5,0.4
,17.1u,448.1n,2u,300n,500m,400m,,400m,4.326e-10,11390.0,3.829e-06,CS_Current_source_load,0.5,0.4
,17.1u,448.1n,10u,300n,500m,400m,,400m,2.17e-09,53850.0,1.81e-05,CS_Current_source_load,0.5,0.4
,17.1u,448.1n,50u,300n,500m,400m,,400m,8.862e-09,217700.0,7.316e-05,CS_Current_source_load,0.5,0.4
,29.24u,448.1n,2u,300n,500m,400m,,400m,4.326e-10,6927.0,2.236e-06,CS_Current_source_load,0.5,0.4
,29.24u,448.1n,10u,300n,500m,400m,,400m,2.17e-09,31550.0,1.018e-05,CS_Current_source_load,0.5,0.4
,29.24u,448.1n,50u,300n,500m,400m,,400m,8.862e-09,126500.0,4.084e-05,CS_Current_source_load,0.5,0.4
,50u,448.1n,2u,300n,500m,400m,,400m,4.326e-10,4362.0,1.351e-06,CS_Current_source_load,0.5,0.4
,50u,448.1n,10u,300n,500m,400m,,400m,2.17e-09,18610.0,5.763e-06,CS_Current_source_load,0.5,0.4
,50u,448.1n,50u,300n,500m,400m,,400m,8.862e-09,73580.0,2.279e-05,CS_Current_source_load,0.5,0.4
,2u,448.1n,2u,300n,600m,400m,,400m,4.326e-10,57910.0,1.291e-05,CS_Current_source_load,0.6,0.4
,2u,448.1n,10u,300n,600m,400m,,400m,2.17e-09,286600.0,6.388e-05,CS_Current_source_load,0.6,0.4
,2u,448.1n,50u,300n,600m,400m,,400m,8.862e-09,1169000.0,0.0002606,CS_Current_source_load,0.6,0.4
,3.42u,448.1n,2u,300n,600m,400m,,400m,4.326e-10,34590.0,7.802e-06,CS_Current_source_load,0.6,0.4
,3.42u,448.1n,10u,300n,600m,400m,,400m,2.17e-09,169300.0,3.818e-05,CS_Current_source_load,0.6,0.4
,3.42u,448.1n,50u,300n,600m,400m,,400m,8.862e-09,690100.0,0.0001557,CS_Current_source_load,0.6,0.4
,5.848u,448.1n,2u,300n,600m,400m,,400m,4.326e-10,20750.0,4.714e-06,CS_Current_source_load,0.6,0.4
,5.848u,448.1n,10u,300n,600m,400m,,400m,2.17e-09,100100.0,2.274e-05,CS_Current_source_load,0.6,0.4
,5.848u,448.1n,50u,300n,600m,400m,,400m,8.862e-09,406200.0,9.229e-05,CS_Current_source_load,0.6,0.4
,10u,448.1n,2u,300n,600m,400m,,400m,4.326e-10,12580.0,2.872e-06,CS_Current_source_load,0.6,0.4
,10u,448.1n,10u,300n,600m,400m,,400m,2.17e-09,59110.0,1.349e-05,CS_Current_source_load,0.6,0.4
,10u,448.1n,50u,300n,600m,400m,,400m,8.862e-09,238700.0,5.449e-05,CS_Current_source_load,0.6,0.4
,17.1u,448.1n,2u,300n,600m,400m,,400m,4.326e-10,7661.0,1.614e-06,CS_Current_source_load,0.6,0.4
,17.1u,448.1n,10u,300n,600m,400m,,400m,2.17e-09,34450.0,7.256e-06,CS_Current_source_load,0.6,0.4
,17.1u,448.1n,50u,300n,600m,400m,,400m,8.862e-09,137800.0,2.903e-05,CS_Current_source_load,0.6,0.4
,29.24u,448.1n,2u,300n,600m,400m,,400m,4.326e-10,4861.0,9.868e-07,CS_Current_source_load,0.6,0.4
,29.24u,448.1n,10u,300n,600m,400m,,400m,2.17e-09,20420.0,4.145e-06,CS_Current_source_load,0.6,0.4
,29.24u,448.1n,50u,300n,600m,400m,,400m,8.862e-09,80450.0,1.633e-05,CS_Current_source_load,0.6,0.4
,50u,448.1n,2u,300n,600m,400m,,400m,4.326e-10,3237.0,6.329e-07,CS_Current_source_load,0.6,0.4
,50u,448.1n,10u,300n,600m,400m,,400m,2.17e-09,12270.0,2.398e-06,CS_Current_source_load,0.6,0.4
,50u,448.1n,50u,300n,600m,400m,,400m,8.863e-09,47110.0,9.21e-06,CS_Current_source_load,0.6,0.4
,2u,448.1n,2u,300n,700m,400m,,400m,4.326e-10,40600.0,6.576e-06,CS_Current_source_load,0.7000000000000001,0.4
,2u,448.1n,10u,300n,700m,400m,,400m,2.17e-09,198700.0,3.219e-05,CS_Current_source_load,0.7000000000000001,0.4
,2u,448.1n,50u,300n,700m,400m,,400m,8.862e-09,809100.0,0.0001311,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,448.1n,2u,300n,700m,400m,,400m,4.326e-10,24400.0,3.99e-06,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,448.1n,10u,300n,700m,400m,,400m,2.17e-09,117500.0,1.922e-05,CS_Current_source_load,0.7000000000000001,0.4
,3.42u,448.1n,50u,300n,700m,400m,,400m,8.862e-09,476800.0,7.798e-05,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,448.1n,2u,300n,700m,400m,,400m,4.326e-10,14830.0,2.439e-06,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,448.1n,10u,300n,700m,400m,,400m,2.17e-09,69500.0,1.143e-05,CS_Current_source_load,0.7000000000000001,0.4
,5.848u,448.1n,50u,300n,700m,400m,,400m,8.862e-09,280500.0,4.614e-05,CS_Current_source_load,0.7000000000000001,0.4
,10u,448.1n,2u,300n,700m,400m,,400m,4.326e-10,9193.0,1.518e-06,CS_Current_source_load,0.7000000000000001,0.4
,10u,448.1n,10u,300n,700m,400m,,400m,2.17e-09,41220.0,6.807e-06,CS_Current_source_load,0.7000000000000001,0.4
,10u,448.1n,50u,300n,700m,400m,,400m,8.862e-09,164900.0,2.723e-05,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,448.1n,2u,300n,700m,400m,,400m,4.326e-10,5823.0,8.911e-07,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,448.1n,10u,300n,700m,400m,,400m,2.17e-09,24340.0,3.724e-06,CS_Current_source_load,0.7000000000000001,0.4
,17.1u,448.1n,50u,300n,700m,400m,,400m,8.862e-09,95780.0,1.466e-05,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,448.1n,2u,300n,700m,400m,,400m,4.326e-10,3895.0,5.754e-07,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,448.1n,10u,300n,700m,400m,,400m,2.17e-09,14660.0,2.166e-06,CS_Current_source_load,0.7000000000000001,0.4
,29.24u,448.1n,50u,300n,700m,400m,,400m,8.862e-09,56220.0,8.306e-06,CS_Current_source_load,0.7000000000000001,0.4
,50u,448.1n,2u,300n,700m,400m,,400m,4.326e-10,2774.0,3.953e-07,CS_Current_source_load,0.7000000000000001,0.4
,50u,448.1n,10u,300n,700m,400m,,400m,2.17e-09,9035.0,1.288e-06,CS_Current_source_load,0.7000000000000001,0.4
,50u,448.1n,50u,300n,700m,400m,,400m,8.863e-09,33200.0,4.732e-06,CS_Current_source_load,0.7000000000000001,0.4
,2u,448.1n,2u,300n,800m,400m,,400m,4.326e-10,30190.0,3.879e-06,CS_Current_source_load,0.8,0.4
,2u,448.1n,10u,300n,800m,400m,,400m,2.17e-09,145500.0,1.869e-05,CS_Current_source_load,0.8,0.4
,2u,448.1n,50u,300n,800m,400m,,400m,8.862e-09,590400.0,7.587e-05,CS_Current_source_load,0.8,0.4
,3.42u,448.1n,2u,300n,800m,400m,,400m,4.326e-10,18350.0,2.378e-06,CS_Current_source_load,0.8,0.4
,3.42u,448.1n,10u,300n,800m,400m,,400m,2.17e-09,86110.0,1.116e-05,CS_Current_source_load,0.8,0.4
,3.42u,448.1n,50u,300n,800m,400m,,400m,8.862e-09,347600.0,4.504e-05,CS_Current_source_load,0.8,0.4
,5.848u,448.1n,2u,300n,800m,400m,,400m,4.326e-10,11370.0,1.482e-06,CS_Current_source_load,0.8,0.4
,5.848u,448.1n,10u,300n,800m,400m,,400m,2.17e-09,51120.0,6.659e-06,CS_Current_source_load,0.8,0.4
,5.848u,448.1n,50u,300n,800m,400m,,400m,8.862e-09,204500.0,2.664e-05,CS_Current_source_load,0.8,0.4
,10u,448.1n,2u,300n,800m,400m,,400m,4.326e-10,7274.0,9.506e-07,CS_Current_source_load,0.8,0.4
,10u,448.1n,10u,300n,800m,400m,,400m,2.17e-09,30560.0,3.994e-06,CS_Current_source_load,0.8,0.4
,10u,448.1n,50u,300n,800m,400m,,400m,8.862e-09,120400.0,1.574e-05,CS_Current_source_load,0.8,0.4
,17.1u,448.1n,2u,300n,800m,400m,,400m,4.326e-10,4836.0,5.871e-07,CS_Current_source_load,0.8,0.4
,17.1u,448.1n,10u,300n,800m,400m,,400m,2.17e-09,18300.0,2.221e-06,CS_Current_source_load,0.8,0.4
,17.1u,448.1n,50u,300n,800m,400m,,400m,8.862e-09,70320.0,8.538e-06,CS_Current_source_load,0.8,0.4
,29.24u,448.1n,2u,300n,800m,400m,,400m,4.326e-10,3436.0,4.031e-07,CS_Current_source_load,0.8,0.4
,29.24u,448.1n,10u,300n,800m,400m,,400m,2.17e-09,11290.0,1.324e-06,CS_Current_source_load,0.8,0.4
,29.24u,448.1n,50u,300n,800m,400m,,400m,8.862e-09,41580.0,4.878e-06,CS_Current_source_load,0.8,0.4
,50u,448.1n,2u,300n,800m,400m,,400m,4.326e-10,2621.0,2.97e-07,CS_Current_source_load,0.8,0.4
,50u,448.1n,10u,300n,800m,400m,,400m,2.17e-09,7190.0,8.147e-07,CS_Current_source_load,0.8,0.4
,50u,448.1n,50u,300n,800m,400m,,400m,8.863e-09,24820.0,2.813e-06,CS_Current_source_load,0.8,0.4
,2u,448.1n,2u,300n,900m,400m,,400m,4.326e-10,23230.0,2.511e-06,CS_Current_source_load,0.9,0.4
,2u,448.1n,10u,300n,900m,400m,,400m,2.17e-09,109400.0,1.183e-05,CS_Current_source_load,0.9,0.4
,2u,448.1n,50u,300n,900m,400m,,400m,8.862e-09,442100.0,4.778e-05,CS_Current_source_load,0.9,0.4
,3.42u,448.1n,2u,300n,900m,400m,,400m,4.326e-10,14370.0,1.565e-06,CS_Current_source_load,0.9,0.4
,3.42u,448.1n,10u,300n,900m,400m,,400m,2.17e-09,64960.0,7.074e-06,CS_Current_source_load,0.9,0.4
,3.42u,448.1n,50u,300n,900m,400m,,400m,8.862e-09,260200.0,2.834e-05,CS_Current_source_load,0.9,0.4
,5.848u,448.1n,2u,300n,900m,400m,,400m,4.326e-10,9151.0,1.001e-06,CS_Current_source_load,0.9,0.4
,5.848u,448.1n,10u,300n,900m,400m,,400m,2.17e-09,38800.0,4.246e-06,CS_Current_source_load,0.9,0.4
,5.848u,448.1n,50u,300n,900m,400m,,400m,8.862e-09,153200.0,1.677e-05,CS_Current_source_load,0.9,0.4
,10u,448.1n,2u,300n,900m,400m,,400m,4.326e-10,6090.0,6.685e-07,CS_Current_source_load,0.9,0.4
,10u,448.1n,10u,300n,900m,400m,,400m,2.17e-09,23450.0,2.574e-06,CS_Current_source_load,0.9,0.4
,10u,448.1n,50u,300n,900m,400m,,400m,8.862e-09,90440.0,9.928e-06,CS_Current_source_load,0.9,0.4
,17.1u,448.1n,2u,300n,900m,400m,,400m,4.326e-10,4280.0,4.37e-07,CS_Current_source_load,0.9,0.4
,17.1u,448.1n,10u,300n,900m,400m,,400m,2.17e-09,14350.0,1.465e-06,CS_Current_source_load,0.9,0.4
,17.1u,448.1n,50u,300n,900m,400m,,400m,8.862e-09,53190.0,5.432e-06,CS_Current_source_load,0.9,0.4
,29.24u,448.1n,2u,300n,900m,400m,,400m,4.326e-10,3237.0,3.196e-07,CS_Current_source_load,0.9,0.4
,29.24u,448.1n,10u,300n,900m,400m,,400m,2.17e-09,9102.0,8.986e-07,CS_Current_source_load,0.9,0.4
,29.24u,448.1n,50u,300n,900m,400m,,400m,8.863e-09,31730.0,3.133e-06,CS_Current_source_load,0.9,0.4
,50u,448.1n,2u,300n,900m,400m,,400m,4.326e-10,2631.0,2.51e-07,CS_Current_source_load,0.9,0.4
,50u,448.1n,10u,300n,900m,400m,,400m,2.17e-09,6046.0,5.77e-07,CS_Current_source_load,0.9,0.4
,50u,448.1n,50u,300n,900m,400m,,400m,8.863e-09,19230.0,1.835e-06,CS_Current_source_load,0.9,0.4
,2u,448.1n,2u,300n,700m,660.4m,,400m,4.668e-06,261300000.0,0.04398,CS_Current_source_load,0.7000000000000001,0.6604
,2u,448.1n,10u,300n,700m,660.4m,,400m,2.235e-05,1378000000.0,0.277,CS_Current_source_load,0.7000000000000001,0.6604
,2u,448.1n,50u,300n,700m,660.4m,,400m,6.575e-05,7861000000.0,22.05,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,448.1n,2u,300n,700m,660.4m,,400m,4.681e-06,153000000.0,0.02559,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,448.1n,10u,300n,700m,660.4m,,400m,2.269e-05,780900000.0,0.144,CS_Current_source_load,0.7000000000000001,0.6604
,3.42u,448.1n,50u,300n,700m,660.4m,,400m,8.593e-05,4374000000.0,1.605,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,448.1n,2u,300n,700m,660.4m,,400m,4.688e-06,89520000.0,0.01492,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,448.1n,10u,300n,700m,660.4m,,400m,2.288e-05,449700000.0,0.07921,CS_Current_source_load,0.7000000000000001,0.6604
,5.848u,448.1n,50u,300n,700m,660.4m,,400m,9.076e-05,2085000000.0,0.4835,CS_Current_source_load,0.7000000000000001,0.6604
,10u,448.1n,2u,300n,700m,660.4m,,400m,4.692e-06,52380000.0,0.008716,CS_Current_source_load,0.7000000000000001,0.6604
,10u,448.1n,10u,300n,700m,660.4m,,400m,2.299e-05,260800000.0,0.04479,CS_Current_source_load,0.7000000000000001,0.6604
,10u,448.1n,50u,300n,700m,660.4m,,400m,9.295e-05,1138000000.0,0.2249,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,448.1n,2u,300n,700m,660.4m,,400m,4.695e-06,30220000.0,0.004644,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,448.1n,10u,300n,700m,660.4m,,400m,2.306e-05,149700000.0,0.02339,CS_Current_source_load,0.7000000000000001,0.6604
,17.1u,448.1n,50u,300n,700m,660.4m,,400m,9.423e-05,634700000.0,0.1064,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,448.1n,2u,300n,700m,660.4m,,400m,4.697e-06,17570000.0,0.002601,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,448.1n,10u,300n,700m,660.4m,,400m,2.309e-05,86790000.0,0.01297,CS_Current_source_load,0.7000000000000001,0.6604
,29.24u,448.1n,50u,300n,700m,660.4m,,400m,9.485e-05,363600000.0,0.05644,CS_Current_source_load,0.7000000000000001,0.6604
,50u,448.1n,2u,300n,700m,660.4m,,400m,4.698e-06,10210000.0,0.001457,CS_Current_source_load,0.7000000000000001,0.6604
,50u,448.1n,10u,300n,700m,660.4m,,400m,2.311e-05,50370000.0,0.007226,CS_Current_source_load,0.7000000000000001,0.6604
,50u,448.1n,50u,300n,700m,660.4m,,400m,9.519e-05,209700000.0,0.03072,CS_Current_source_load,0.7000000000000001,0.6604
,2u,448.1n,2u,300n,800m,660.4m,,400m,4.675e-06,189500000.0,0.02494,CS_Current_source_load,0.8,0.6604
,2u,448.1n,10u,300n,800m,660.4m,,400m,2.254e-05,970600000.0,0.1414,CS_Current_source_load,0.8,0.6604
,2u,448.1n,50u,300n,800m,660.4m,,400m,8.283e-05,5537000000.0,1.615,CS_Current_source_load,0.8,0.6604
,3.42u,448.1n,2u,300n,800m,660.4m,,400m,4.685e-06,111000000.0,0.01459,CS_Current_source_load,0.8,0.6604
,3.42u,448.1n,10u,300n,800m,660.4m,,400m,2.279e-05,558700000.0,0.07777,CS_Current_source_load,0.8,0.6604
,3.42u,448.1n,50u,300n,800m,660.4m,,400m,8.914e-05,2619000000.0,0.485,CS_Current_source_load,0.8,0.6604
,5.848u,448.1n,2u,300n,800m,660.4m,,400m,4.69e-06,64970000.0,0.008534,CS_Current_source_load,0.8,0.6604
,5.848u,448.1n,10u,300n,800m,660.4m,,400m,2.294e-05,324000000.0,0.04399,CS_Current_source_load,0.8,0.6604
,5.848u,448.1n,50u,300n,800m,660.4m,,400m,9.204e-05,1421000000.0,0.2236,CS_Current_source_load,0.8,0.6604
,10u,448.1n,2u,300n,800m,660.4m,,400m,4.694e-06,38020000.0,0.004993,CS_Current_source_load,0.8,0.6604
,10u,448.1n,10u,300n,800m,660.4m,,400m,2.302e-05,188600000.0,0.02524,CS_Current_source_load,0.8,0.6604
,10u,448.1n,50u,300n,800m,660.4m,,400m,9.359e-05,804400000.0,0.1168,CS_Current_source_load,0.8,0.6604
,17.1u,448.1n,2u,300n,800m,660.4m,,400m,4.696e-06,22000000.0,0.002677,CS_Current_source_load,0.8,0.6604
,17.1u,448.1n,10u,300n,800m,660.4m,,400m,2.308e-05,108700000.0,0.01337,CS_Current_source_load,0.8,0.6604
,17.1u,448.1n,50u,300n,800m,660.4m,,400m,9.454e-05,456500000.0,0.05855,CS_Current_source_load,0.8,0.6604
,29.24u,448.1n,2u,300n,800m,660.4m,,400m,4.697e-06,12800000.0,0.001504,CS_Current_source_load,0.8,0.6604
,29.24u,448.1n,10u,300n,800m,660.4m,,400m,2.31e-05,63180000.0,0.007465,CS_Current_source_load,0.8,0.6604
,29.24u,448.1n,50u,300n,800m,660.4m,,400m,9.502e-05,263400000.0,0.03185,CS_Current_source_load,0.8,0.6604
,50u,448.1n,2u,300n,800m,660.4m,,400m,4.698e-06,7450000.0,0.0008449,CS_Current_source_load,0.8,0.6604
,50u,448.1n,10u,300n,800m,660.4m,,400m,2.312e-05,36730000.0,0.004179,CS_Current_source_load,0.8,0.6604
,50u,448.1n,50u,300n,800m,660.4m,,400m,9.529e-05,152500000.0,0.01758,CS_Current_source_load,0.8,0.6604
,2u,448.1n,2u,300n,900m,660.4m,,400m,4.679e-06,141400000.0,0.01553,CS_Current_source_load,0.9,0.6604
,2u,448.1n,10u,300n,900m,660.4m,,400m,2.265e-05,716000000.0,0.08407,CS_Current_source_load,0.9,0.6604
,2u,448.1n,50u,300n,900m,660.4m,,400m,8.63e-05,3480000000.0,0.5721,CS_Current_source_load,0.9,0.6604
,3.42u,448.1n,2u,300n,900m,660.4m,,400m,4.687e-06,82760000.0,0.009099,CS_Current_source_load,0.9,0.6604
,3.42u,448.1n,10u,300n,900m,660.4m,,400m,2.285e-05,414200000.0,0.04732,CS_Current_source_load,0.9,0.6604
,3.42u,448.1n,50u,300n,900m,660.4m,,400m,9.05e-05,1848000000.0,0.2511,CS_Current_source_load,0.9,0.6604
,5.848u,448.1n,2u,300n,900m,660.4m,,400m,4.692e-06,48430000.0,0.00533,CS_Current_source_load,0.9,0.6604
,5.848u,448.1n,10u,300n,900m,660.4m,,400m,2.297e-05,240700000.0,0.02709,CS_Current_source_load,0.9,0.6604
,5.848u,448.1n,50u,300n,900m,660.4m,,400m,9.271e-05,1036000000.0,0.1282,CS_Current_source_load,0.9,0.6604
,10u,448.1n,2u,300n,900m,660.4m,,400m,4.695e-06,28330000.0,0.00312,CS_Current_source_load,0.9,0.6604
,10u,448.1n,10u,300n,900m,660.4m,,400m,2.304e-05,140300000.0,0.01565,CS_Current_source_load,0.9,0.6604
,10u,448.1n,50u,300n,900m,660.4m,,400m,9.395e-05,593000000.0,0.06978,CS_Current_source_load,0.9,0.6604
,17.1u,448.1n,2u,300n,900m,660.4m,,400m,4.696e-06,16420000.0,0.00168,CS_Current_source_load,0.9,0.6604
,17.1u,448.1n,10u,300n,900m,660.4m,,400m,2.309e-05,81090000.0,0.008353,CS_Current_source_load,0.9,0.6604
,17.1u,448.1n,50u,300n,900m,660.4m,,400m,9.473e-05,339100000.0,0.03593,CS_Current_source_load,0.9,0.6604
,29.24u,448.1n,2u,300n,900m,660.4m,,400m,4.697e-06,9564000.0,0.0009452,CS_Current_source_load,0.9,0.6604
,29.24u,448.1n,10u,300n,900m,660.4m,,400m,2.311e-05,47170000.0,0.00468,CS_Current_source_load,0.9,0.6604
,29.24u,448.1n,50u,300n,900m,660.4m,,400m,9.512e-05,196200000.0,0.01978,CS_Current_source_load,0.9,0.6604
,50u,448.1n,2u,300n,900m,660.4m,,400m,4.698e-06,5570000.0,0.0005319,CS_Current_source_load,0.9,0.6604
,50u,448.1n,10u,300n,900m,660.4m,,400m,2.312e-05,27450000.0,0.002627,CS_Current_source_load,0.9,0.6604
,50u,448.1n,50u,300n,900m,660.4m,,400m,9.534e-05,113800000.0,0.01099,CS_Current_source_load,0.9,0.6604
,2u,448.1n,2u,300n,400m,400m,,692.8m,2.65e-14,3460.0,2.565e-06,CS_Current_source_load,0.4,0.4
,2u,448.1n,10u,300n,400m,400m,,692.8m,1.395e-13,14500.0,1.075e-05,CS_Current_source_load,0.4,0.4
,2u,448.1n,50u,300n,400m,400m,,692.8m,5.699e-13,69550.0,5.156e-05,CS_Current_source_load,0.4,0.4
,3.42u,448.1n,2u,300n,400m,400m,,692.8m,2.65e-14,2337.0,1.776e-06,CS_Current_source_load,0.4,0.4
,3.42u,448.1n,10u,300n,400m,400m,,692.8m,1.395e-13,8878.0,6.746e-06,CS_Current_source_load,0.4,0.4
,3.42u,448.1n,50u,300n,400m,400m,,692.8m,5.699e-13,41590.0,3.16e-05,CS_Current_source_load,0.4,0.4
,5.848u,448.1n,2u,300n,400m,400m,,692.8m,2.65e-14,1665.0,1.285e-06,CS_Current_source_load,0.4,0.4
,5.848u,448.1n,10u,300n,400m,400m,,692.8m,1.395e-13,5536.0,4.271e-06,CS_Current_source_load,0.4,0.4
,5.848u,448.1n,50u,300n,400m,400m,,692.8m,5.699e-13,24830.0,1.916e-05,CS_Current_source_load,0.4,0.4
,10u,448.1n,2u,300n,400m,400m,,692.8m,2.65e-14,1266.0,9.858e-07,CS_Current_source_load,0.4,0.4
,10u,448.1n,10u,300n,400m,400m,,692.8m,1.395e-13,3522.0,2.742e-06,CS_Current_source_load,0.4,0.4
,10u,448.1n,50u,300n,400m,400m,,692.8m,5.699e-13,14890.0,1.159e-05,CS_Current_source_load,0.4,0.4
,17.1u,448.1n,2u,300n,400m,400m,,692.8m,2.65e-14,1012.0,7.11e-07,CS_Current_source_load,0.4,0.4
,17.1u,448.1n,10u,300n,400m,400m,,692.8m,1.395e-13,2308.0,1.621e-06,CS_Current_source_load,0.4,0.4
,17.1u,448.1n,50u,300n,400m,400m,,692.8m,5.699e-13,8768.0,6.16e-06,CS_Current_source_load,0.4,0.4
,29.24u,448.1n,2u,300n,400m,400m,,692.8m,2.65e-14,871.8,5.846e-07,CS_Current_source_load,0.4,0.4
,29.24u,448.1n,10u,300n,400m,400m,,692.8m,1.395e-13,1621.0,1.087e-06,CS_Current_source_load,0.4,0.4
,29.24u,448.1n,50u,300n,400m,400m,,692.8m,5.699e-13,5341.0,3.581e-06,CS_Current_source_load,0.4,0.4
,50u,448.1n,2u,300n,400m,400m,,692.8m,2.65e-14,789.6,5.045e-07,CS_Current_source_load,0.4,0.4
,50u,448.1n,10u,300n,400m,400m,,692.8m,1.395e-13,1214.0,7.759e-07,CS_Current_source_load,0.4,0.4
,50u,448.1n,50u,300n,400m,400m,,692.8m,5.699e-13,3378.0,2.158e-06,CS_Current_source_load,0.4,0.4
,2u,448.1n,2u,300n,500m,400m,,692.8m,2.65e-14,2362.0,8.392e-07,CS_Current_source_load,0.5,0.4
,2u,448.1n,10u,300n,500m,400m,,692.8m,1.395e-13,8536.0,3.033e-06,CS_Current_source_load,0.5,0.4
,2u,448.1n,50u,300n,500m,400m,,692.8m,5.699e-13,39310.0,1.397e-05,CS_Current_source_load,0.5,0.4
,3.42u,448.1n,2u,300n,500m,400m,,692.8m,2.65e-14,1733.0,6.256e-07,CS_Current_source_load,0.5,0.4
,3.42u,448.1n,10u,300n,500m,400m,,692.8m,1.395e-13,5388.0,1.946e-06,CS_Current_source_load,0.5,0.4
,3.42u,448.1n,50u,300n,500m,400m,,692.8m,5.699e-13,23600.0,8.523e-06,CS_Current_source_load,0.5,0.4
,5.848u,448.1n,2u,300n,500m,400m,,692.8m,2.65e-14,1359.0,4.958e-07,CS_Current_source_load,0.5,0.4
,5.848u,448.1n,10u,300n,500m,400m,,692.8m,1.395e-13,3513.0,1.281e-06,CS_Current_source_load,0.5,0.4
,5.848u,448.1n,50u,300n,500m,400m,,692.8m,5.699e-13,14240.0,5.195e-06,CS_Current_source_load,0.5,0.4
,10u,448.1n,2u,300n,500m,400m,,692.8m,2.65e-14,1139.0,4.178e-07,CS_Current_source_load,0.5,0.4
,10u,448.1n,10u,300n,500m,400m,,692.8m,1.395e-13,2403.0,8.819e-07,CS_Current_source_load,0.5,0.4
,10u,448.1n,50u,300n,500m,400m,,692.8m,5.699e-13,8705.0,3.194e-06,CS_Current_source_load,0.5,0.4
,17.1u,448.1n,2u,300n,500m,400m,,692.8m,2.65e-14,998.6,3.356e-07,CS_Current_source_load,0.5,0.4
,17.1u,448.1n,10u,300n,500m,400m,,692.8m,1.395e-13,1721.0,5.785e-07,CS_Current_source_load,0.5,0.4
,17.1u,448.1n,50u,300n,500m,400m,,692.8m,5.699e-13,5330.0,1.791e-06,CS_Current_source_load,0.5,0.4
,29.24u,448.1n,2u,300n,500m,400m,,692.8m,2.65e-14,920.9,2.973e-07,CS_Current_source_load,0.5,0.4
,29.24u,448.1n,10u,300n,500m,400m,,692.8m,1.395e-13,1339.0,4.322e-07,CS_Current_source_load,0.5,0.4
,29.24u,448.1n,50u,300n,500m,400m,,692.8m,5.699e-13,3431.0,1.108e-06,CS_Current_source_load,0.5,0.4
,50u,448.1n,2u,300n,500m,400m,,692.8m,2.65e-14,874.9,2.71e-07,CS_Current_source_load,0.5,0.4
,50u,448.1n,10u,300n,500m,400m,,692.8m,1.395e-13,1117.0,3.46e-07,CS_Current_source_load,0.5,0.4
,50u,448.1n,50u,300n,500m,400m,,692.8m,5.699e-13,2328.0,7.21e-07,CS_Current_source_load,0.5,0.4
,2u,448.1n,2u,300n,600m,400m,,692.8m,2.65e-14,1931.0,4.304e-07,CS_Current_source_load,0.6,0.4
,2u,448.1n,10u,300n,600m,400m,,692.8m,1.395e-13,5857.0,1.305e-06,CS_Current_source_load,0.6,0.4
,2u,448.1n,50u,300n,600m,400m,,692.8m,5.699e-13,25290.0,5.636e-06,CS_Current_source_load,0.6,0.4
,3.42u,448.1n,2u,300n,600m,400m,,692.8m,2.65e-14,1562.0,3.523e-07,CS_Current_source_load,0.6,0.4
,3.42u,448.1n,10u,300n,600m,400m,,692.8m,1.395e-13,3862.0,8.71e-07,CS_Current_source_load,0.6,0.4
,3.42u,448.1n,50u,300n,600m,400m,,692.8m,5.699e-13,15330.0,3.457e-06,CS_Current_source_load,0.6,0.4
,5.848u,448.1n,2u,300n,600m,400m,,692.8m,2.65e-14,1327.0,3.015e-07,CS_Current_source_load,0.6,0.4
,5.848u,448.1n,10u,300n,600m,400m,,692.8m,1.395e-13,2679.0,6.088e-07,CS_Current_source_load,0.6,0.4
,5.848u,448.1n,50u,300n,600m,400m,,692.8m,5.699e-13,9420.0,2.14e-06,CS_Current_source_load,0.6,0.4
,10u,448.1n,2u,300n,600m,400m,,692.8m,2.65e-14,1189.0,2.713e-07,CS_Current_source_load,0.6,0.4
,10u,448.1n,10u,300n,600m,400m,,692.8m,1.395e-13,1971.0,4.497e-07,CS_Current_source_load,0.6,0.4
