resistance,width1,length1,width2,length2,gate_voltage,drain_voltage,source_voltage,current_source_voltage,power,speed,gain,topology,gate_voltage_num,source_voltage_num
4.249K,31.57u,1u,,,700m,,200m,,8.914e-06,44740000.0,0.3339,CD_resistive_bias,0.7000000000000001,0.2
4.249K,50u,1u,,,700m,,200m,,9.096e-06,28680000.0,0.3374,CD_resistive_bias,0.7000000000000001,0.2
4.249K,2u,1u,,,700m,,300m,,9.882e-06,655500000.0,0.3086,CD_resistive_bias,0.7000000000000001,0.3
4.249K,3.168u,1u,,,700m,,300m,,1.253e-05,494000000.0,0.3514,CD_resistive_bias,0.7000000000000001,0.3
4.249K,5.017u,1u,,,700m,,300m,,1.493e-05,353200000.0,0.3828,CD_resistive_bias,0.7000000000000001,0.3
4.249K,7.946u,1u,,,700m,,300m,,1.686e-05,242400000.0,0.4043,CD_resistive_bias,0.7000000000000001,0.3
4.249K,12.58u,1u,,,700m,,300m,,1.841e-05,160900000.0,0.4173,CD_resistive_bias,0.7000000000000001,0.3
4.249K,19.93u,1u,,,700m,,300m,,1.937e-05,105200000.0,0.4262,CD_resistive_bias,0.7000000000000001,0.3
4.249K,31.57u,1u,,,700m,,300m,,2.005e-05,67550000.0,0.4306,CD_resistive_bias,0.7000000000000001,0.3
4.249K,50u,1u,,,700m,,300m,,2.046e-05,43200000.0,0.4339,CD_resistive_bias,0.7000000000000001,0.3
4.249K,2u,1u,,,700m,,400m,,1.666e-05,950200000.0,0.3823,CD_resistive_bias,0.7000000000000001,0.4
4.249K,3.168u,1u,,,700m,,400m,,2.165e-05,700500000.0,0.4286,CD_resistive_bias,0.7000000000000001,0.4
4.249K,5.017u,1u,,,700m,,400m,,2.618e-05,491000000.0,0.4602,CD_resistive_bias,0.7000000000000001,0.4
4.249K,7.946u,1u,,,700m,,400m,,2.979e-05,332000000.0,0.4804,CD_resistive_bias,0.7000000000000001,0.4
4.249K,12.58u,1u,,,700m,,400m,,3.265e-05,218100000.0,0.4921,CD_resistive_bias,0.7000000000000001,0.4
4.249K,19.93u,1u,,,700m,,400m,,3.44e-05,141800000.0,0.5,CD_resistive_bias,0.7000000000000001,0.4
4.249K,31.57u,1u,,,700m,,400m,,3.563e-05,90660000.0,0.5036,CD_resistive_bias,0.7000000000000001,0.4
4.249K,50u,1u,,,700m,,400m,,3.637e-05,57840000.0,0.5064,CD_resistive_bias,0.7000000000000001,0.4
4.249K,2u,1u,,,700m,,500m,,2.429e-05,1320000000.0,0.4466,CD_resistive_bias,0.7000000000000001,0.5
4.249K,3.168u,1u,,,700m,,500m,,3.262e-05,949800000.0,0.4945,CD_resistive_bias,0.7000000000000001,0.5
4.249K,5.017u,1u,,,700m,,500m,,4.026e-05,646100000.0,0.5244,CD_resistive_bias,0.7000000000000001,0.5
4.249K,7.946u,1u,,,700m,,500m,,4.623e-05,428200000.0,0.5421,CD_resistive_bias,0.7000000000000001,0.5
4.249K,12.58u,1u,,,700m,,500m,,5.089e-05,277600000.0,0.5514,CD_resistive_bias,0.7000000000000001,0.5
4.249K,19.93u,1u,,,700m,,500m,,5.369e-05,179200000.0,0.558,CD_resistive_bias,0.7000000000000001,0.5
4.249K,31.57u,1u,,,700m,,500m,,5.565e-05,114100000.0,0.5606,CD_resistive_bias,0.7000000000000001,0.5
4.249K,50u,1u,,,700m,,500m,,5.682e-05,72610000.0,0.5629,CD_resistive_bias,0.7000000000000001,0.5
4.249K,2u,1u,,,700m,,600m,,3.186e-05,1718000000.0,0.499,CD_resistive_bias,0.7000000000000001,0.6
4.249K,3.168u,1u,,,700m,,600m,,4.484e-05,1263000000.0,0.552,CD_resistive_bias,0.7000000000000001,0.6
4.249K,5.017u,1u,,,700m,,600m,,5.686e-05,827100000.0,0.579,CD_resistive_bias,0.7000000000000001,0.6
4.249K,7.946u,1u,,,700m,,600m,,6.61e-05,533000000.0,0.5934,CD_resistive_bias,0.7000000000000001,0.6
4.249K,12.58u,1u,,,700m,,600m,,7.307e-05,339500000.0,0.5998,CD_resistive_bias,0.7000000000000001,0.6
4.249K,19.93u,1u,,,700m,,600m,,7.723e-05,217600000.0,0.6048,CD_resistive_bias,0.7000000000000001,0.6
4.249K,31.57u,1u,,,700m,,600m,,8.01e-05,137900000.0,0.6064,CD_resistive_bias,0.7000000000000001,0.6
4.249K,50u,1u,,,700m,,600m,,8.181e-05,87510000.0,0.608,CD_resistive_bias,0.7000000000000001,0.6
4.249K,2u,1u,,,700m,,700m,,3.861e-05,1957000000.0,0.5252,CD_resistive_bias,0.7000000000000001,0.7000000000000001
4.249K,3.168u,1u,,,700m,,700m,,5.72e-05,1623000000.0,0.6009,CD_resistive_bias,0.7000000000000001,0.7000000000000001
4.249K,5.017u,1u,,,700m,,700m,,7.553e-05,1046000000.0,0.6264,CD_resistive_bias,0.7000000000000001,0.7000000000000001
4.249K,7.946u,1u,,,700m,,700m,,8.92e-05,649000000.0,0.6367,CD_resistive_bias,0.7000000000000001,0.7000000000000001
4.249K,12.58u,1u,,,700m,,700m,,9.923e-05,405000000.0,0.6403,CD_resistive_bias,0.7000000000000001,0.7000000000000001
4.249K,19.93u,1u,,,700m,,700m,,0.000105,257000000.0,0.6435,CD_resistive_bias,0.7000000000000001,0.7000000000000001
4.249K,31.57u,1u,,,700m,,700m,,0.000109,162000000.0,0.644,CD_resistive_bias,0.7000000000000001,0.7000000000000001
4.249K,50u,1u,,,700m,,700m,,0.0001113,102500000.0,0.645,CD_resistive_bias,0.7000000000000001,0.7000000000000001
4.249K,2u,1u,,,800m,,200m,,5.209e-06,336200000.0,0.1922,CD_resistive_bias,0.8,0.2
4.249K,3.168u,1u,,,800m,,200m,,6.269e-06,250000000.0,0.2194,CD_resistive_bias,0.8,0.2
4.249K,5.017u,1u,,,800m,,200m,,7.174e-06,177200000.0,0.2403,CD_resistive_bias,0.8,0.2
4.249K,7.946u,1u,,,800m,,200m,,7.879e-06,121000000.0,0.2552,CD_resistive_bias,0.8,0.2
4.249K,12.58u,1u,,,800m,,200m,,8.432e-06,80230000.0,0.2648,CD_resistive_bias,0.8,0.2
4.249K,19.93u,1u,,,800m,,200m,,8.772e-06,52380000.0,0.2714,CD_resistive_bias,0.8,0.2
4.249K,31.57u,1u,,,800m,,200m,,9.013e-06,33640000.0,0.2749,CD_resistive_bias,0.8,0.2
4.249K,50u,1u,,,800m,,200m,,9.16e-06,21510000.0,0.2775,CD_resistive_bias,0.8,0.2
4.249K,2u,1u,,,800m,,300m,,1.145e-05,526300000.0,0.2691,CD_resistive_bias,0.8,0.3
4.249K,3.168u,1u,,,800m,,300m,,1.393e-05,387700000.0,0.3023,CD_resistive_bias,0.8,0.3
4.249K,5.017u,1u,,,800m,,300m,,1.605e-05,272400000.0,0.3264,CD_resistive_bias,0.8,0.3
4.249K,7.946u,1u,,,800m,,300m,,1.768e-05,184700000.0,0.3429,CD_resistive_bias,0.8,0.3
4.249K,12.58u,1u,,,800m,,300m,,1.895e-05,121700000.0,0.3531,CD_resistive_bias,0.8,0.3
4.249K,19.93u,1u,,,800m,,300m,,1.973e-05,79140000.0,0.36,CD_resistive_bias,0.8,0.3
4.249K,31.57u,1u,,,800m,,300m,,2.028e-05,50700000.0,0.3635,CD_resistive_bias,0.8,0.3
4.249K,50u,1u,,,800m,,300m,,2.061e-05,32360000.0,0.3662,CD_resistive_bias,0.8,0.3
4.249K,2u,1u,,,800m,,400m,,1.982e-05,740300000.0,0.3368,CD_resistive_bias,0.8,0.4
4.249K,3.168u,1u,,,800m,,400m,,2.442e-05,537600000.0,0.3729,CD_resistive_bias,0.8,0.4
4.249K,5.017u,1u,,,800m,,400m,,2.834e-05,373200000.0,0.3979,CD_resistive_bias,0.8,0.4
4.249K,7.946u,1u,,,800m,,400m,,3.134e-05,250800000.0,0.4142,CD_resistive_bias,0.8,0.4
4.249K,12.58u,1u,,,800m,,400m,,3.365e-05,164100000.0,0.4237,CD_resistive_bias,0.8,0.4
4.249K,19.93u,1u,,,800m,,400m,,3.506e-05,106300000.0,0.4303,CD_resistive_bias,0.8,0.4
4.249K,31.57u,1u,,,800m,,400m,,3.604e-05,67910000.0,0.4334,CD_resistive_bias,0.8,0.4
4.249K,50u,1u,,,800m,,400m,,3.663e-05,43280000.0,0.4358,CD_resistive_bias,0.8,0.4
4.249K,2u,1u,,,800m,,500m,,2.998e-05,991200000.0,0.3973,CD_resistive_bias,0.8,0.5
4.249K,3.168u,1u,,,800m,,500m,,3.755e-05,704300000.0,0.4342,CD_resistive_bias,0.8,0.5
4.249K,5.017u,1u,,,800m,,500m,,4.396e-05,481100000.0,0.4583,CD_resistive_bias,0.8,0.5
4.249K,7.946u,1u,,,800m,,500m,,4.881e-05,319700000.0,0.4734,CD_resistive_bias,0.8,0.5
4.249K,12.58u,1u,,,800m,,500m,,5.252e-05,207600000.0,0.4816,CD_resistive_bias,0.8,0.5
4.249K,19.93u,1u,,,800m,,500m,,5.475e-05,133900000.0,0.4874,CD_resistive_bias,0.8,0.5
4.249K,31.57u,1u,,,800m,,500m,,5.63e-05,85280000.0,0.4899,CD_resistive_bias,0.8,0.5
4.249K,50u,1u,,,800m,,500m,,5.723e-05,54260000.0,0.4919,CD_resistive_bias,0.8,0.5
4.249K,2u,1u,,,800m,,600m,,4.151e-05,1298000000.0,0.4518,CD_resistive_bias,0.8,0.6
4.249K,3.168u,1u,,,800m,,600m,,5.306e-05,895000000.0,0.4882,CD_resistive_bias,0.8,0.6
4.249K,5.017u,1u,,,800m,,600m,,6.279e-05,597900000.0,0.5103,CD_resistive_bias,0.8,0.6
4.249K,7.946u,1u,,,800m,,600m,,7.006e-05,392000000.0,0.5233,CD_resistive_bias,0.8,0.6
4.249K,12.58u,1u,,,800m,,600m,,7.553e-05,252300000.0,0.5299,CD_resistive_bias,0.8,0.6
4.249K,19.93u,1u,,,800m,,600m,,7.88e-05,162000000.0,0.5347,CD_resistive_bias,0.8,0.6
4.249K,31.57u,1u,,,800m,,600m,,8.106e-05,102800000.0,0.5365,CD_resistive_bias,0.8,0.6
4.249K,50u,1u,,,800m,,600m,,8.241e-05,65300000.0,0.5381,CD_resistive_bias,0.8,0.6
4.249K,2u,1u,,,800m,,700m,,5.376e-05,1669000000.0,0.5014,CD_resistive_bias,0.8,0.7000000000000001
4.249K,3.168u,1u,,,800m,,700m,,7.062e-05,1121000000.0,0.5364,CD_resistive_bias,0.8,0.7000000000000001
4.249K,5.017u,1u,,,800m,,700m,,8.468e-05,726400000.0,0.5556,CD_resistive_bias,0.8,0.7000000000000001
4.249K,7.946u,1u,,,800m,,700m,,9.502e-05,468200000.0,0.5662,CD_resistive_bias,0.8,0.7000000000000001
4.249K,12.58u,1u,,,800m,,700m,,0.0001027,298200000.0,0.5708,CD_resistive_bias,0.8,0.7000000000000001
4.249K,19.93u,1u,,,800m,,700m,,0.0001072,190500000.0,0.5746,CD_resistive_bias,0.8,0.7000000000000001
4.249K,31.57u,1u,,,800m,,700m,,0.0001103,120500000.0,0.5756,CD_resistive_bias,0.8,0.7000000000000001
4.249K,50u,1u,,,800m,,700m,,0.0001122,76420000.0,0.5768,CD_resistive_bias,0.8,0.7000000000000001
4.249K,2u,1u,,,800m,,800m,,6.582e-05,2064000000.0,0.5445,CD_resistive_bias,0.8,0.8
4.249K,3.168u,1u,,,800m,,800m,,8.974e-05,1396000000.0,0.5801,CD_resistive_bias,0.8,0.8
4.249K,5.017u,1u,,,800m,,800m,,0.0001094,870200000.0,0.5955,CD_resistive_bias,0.8,0.8
4.249K,7.946u,1u,,,800m,,800m,,0.0001236,549100000.0,0.6034,CD_resistive_bias,0.8,0.8
4.249K,12.58u,1u,,,800m,,800m,,0.0001339,345500000.0,0.606,CD_resistive_bias,0.8,0.8
4.249K,19.93u,1u,,,800m,,800m,,0.0001399,219500000.0,0.6086,CD_resistive_bias,0.8,0.8
4.249K,31.57u,1u,,,800m,,800m,,0.000144,138500000.0,0.609,CD_resistive_bias,0.8,0.8
4.249K,50u,1u,,,800m,,800m,,0.0001465,87600000.0,0.6097,CD_resistive_bias,0.8,0.8
4.249K,2u,1u,,,900m,,200m,,5.657e-06,272100000.0,0.1624,CD_resistive_bias,0.9,0.2
4.249K,3.168u,1u,,,900m,,200m,,6.655e-06,198600000.0,0.1833,CD_resistive_bias,0.9,0.2
4.249K,5.017u,1u,,,900m,,200m,,7.476e-06,138700000.0,0.1992,CD_resistive_bias,0.9,0.2
4.249K,7.946u,1u,,,900m,,200m,,8.099e-06,93740000.0,0.2104,CD_resistive_bias,0.9,0.2
4.249K,12.58u,1u,,,900m,,200m,,8.578e-06,61740000.0,0.2176,CD_resistive_bias,0.9,0.2
4.249K,19.93u,1u,,,900m,,200m,,8.87e-06,40120000.0,0.2226,CD_resistive_bias,0.9,0.2
4.249K,31.57u,1u,,,900m,,200m,,9.075e-06,25710000.0,0.2252,CD_resistive_bias,0.9,0.2
4.249K,50u,1u,,,900m,,200m,,9.2e-06,16410000.0,0.2271,CD_resistive_bias,0.9,0.2
4.249K,2u,1u,,,900m,,300m,,1.254e-05,422700000.0,0.2303,CD_resistive_bias,0.9,0.3
4.249K,3.168u,1u,,,900m,,300m,,1.486e-05,306000000.0,0.2564,CD_resistive_bias,0.9,0.3
4.249K,5.017u,1u,,,900m,,300m,,1.676e-05,212200000.0,0.2752,CD_resistive_bias,0.9,0.3
4.249K,7.946u,1u,,,900m,,300m,,1.819e-05,142500000.0,0.2881,CD_resistive_bias,0.9,0.3
4.249K,12.58u,1u,,,900m,,300m,,1.929e-05,93420000.0,0.2961,CD_resistive_bias,0.9,0.3
4.249K,19.93u,1u,,,900m,,300m,,1.995e-05,60520000.0,0.3016,CD_resistive_bias,0.9,0.3
4.249K,31.57u,1u,,,900m,,300m,,2.042e-05,38700000.0,0.3043,CD_resistive_bias,0.9,0.3
4.249K,50u,1u,,,900m,,300m,,2.07e-05,24670000.0,0.3064,CD_resistive_bias,0.9,0.3
4.249K,2u,1u,,,900m,,400m,,2.194e-05,586600000.0,0.2914,CD_resistive_bias,0.9,0.4
4.249K,3.168u,1u,,,900m,,400m,,2.62e-05,420300000.0,0.3203,CD_resistive_bias,0.9,0.4
4.249K,5.017u,1u,,,900m,,400m,,2.968e-05,288900000.0,0.3403,CD_resistive_bias,0.9,0.4
4.249K,7.946u,1u,,,900m,,400m,,3.229e-05,192800000.0,0.3535,CD_resistive_bias,0.9,0.4
4.249K,12.58u,1u,,,900m,,400m,,3.427e-05,125700000.0,0.3613,CD_resistive_bias,0.9,0.4
4.249K,19.93u,1u,,,900m,,400m,,3.546e-05,81170000.0,0.3667,CD_resistive_bias,0.9,0.4
4.249K,31.57u,1u,,,900m,,400m,,3.629e-05,51790000.0,0.3692,CD_resistive_bias,0.9,0.4
4.249K,50u,1u,,,900m,,400m,,3.679e-05,32970000.0,0.3712,CD_resistive_bias,0.9,0.4
4.249K,2u,1u,,,900m,,500m,,3.368e-05,769400000.0,0.347,CD_resistive_bias,0.9,0.5
4.249K,3.168u,1u,,,900m,,500m,,4.056e-05,543000000.0,0.3767,CD_resistive_bias,0.9,0.5
4.249K,5.017u,1u,,,900m,,500m,,4.619e-05,369400000.0,0.3966,CD_resistive_bias,0.9,0.5
4.249K,7.946u,1u,,,900m,,500m,,5.036e-05,244600000.0,0.4092,CD_resistive_bias,0.9,0.5
4.249K,12.58u,1u,,,900m,,500m,,5.351e-05,158600000.0,0.4162,CD_resistive_bias,0.9,0.5
4.249K,19.93u,1u,,,900m,,500m,,5.539e-05,102100000.0,0.4212,CD_resistive_bias,0.9,0.5
4.249K,31.57u,1u,,,900m,,500m,,5.67e-05,64980000.0,0.4234,CD_resistive_bias,0.9,0.5
4.249K,50u,1u,,,900m,,500m,,5.749e-05,41310000.0,0.4252,CD_resistive_bias,0.9,0.5
4.249K,2u,1u,,,900m,,600m,,4.749e-05,977700000.0,0.3978,CD_resistive_bias,0.9,0.6
4.249K,3.168u,1u,,,900m,,600m,,5.785e-05,677000000.0,0.4273,CD_resistive_bias,0.9,0.6
4.249K,5.017u,1u,,,900m,,600m,,6.624e-05,454400000.0,0.446,CD_resistive_bias,0.9,0.6
4.249K,7.946u,1u,,,900m,,600m,,7.24e-05,298200000.0,0.4574,CD_resistive_bias,0.9,0.6
4.249K,12.58u,1u,,,900m,,600m,,7.699e-05,192100000.0,0.4633,CD_resistive_bias,0.9,0.6
4.249K,19.93u,1u,,,900m,,600m,,7.974e-05,123200000.0,0.4676,CD_resistive_bias,0.9,0.6
4.249K,31.57u,1u,,,900m,,600m,,8.164e-05,78260000.0,0.4693,CD_resistive_bias,0.9,0.6
4.249K,50u,1u,,,900m,,600m,,8.278e-05,49690000.0,0.4708,CD_resistive_bias,0.9,0.6
4.249K,2u,1u,,,900m,,700m,,6.306e-05,1222000000.0,0.4442,CD_resistive_bias,0.9,0.7000000000000001
4.249K,3.168u,1u,,,900m,,700m,,7.789e-05,825300000.0,0.4729,CD_resistive_bias,0.9,0.7000000000000001
4.249K,5.017u,1u,,,900m,,700m,,8.974e-05,544400000.0,0.4896,CD_resistive_bias,0.9,0.7000000000000001
4.249K,7.946u,1u,,,900m,,700m,,9.835e-05,353800000.0,0.4994,CD_resistive_bias,0.9,0.7000000000000001
4.249K,12.58u,1u,,,900m,,700m,,0.0001047,226300000.0,0.504,CD_resistive_bias,0.9,0.7000000000000001
4.249K,19.93u,1u,,,900m,,700m,,0.0001085,144700000.0,0.5075,CD_resistive_bias,0.9,0.7000000000000001
4.249K,31.57u,1u,,,900m,,700m,,0.0001111,91650000.0,0.5087,CD_resistive_bias,0.9,0.7000000000000001
4.249K,50u,1u,,,900m,,700m,,0.0001127,58110000.0,0.5098,CD_resistive_bias,0.9,0.7000000000000001
4.249K,2u,1u,,,900m,,800m,,8.006e-05,1518000000.0,0.4879,CD_resistive_bias,0.9,0.8
4.249K,3.168u,1u,,,900m,,800m,,0.0001005,992500000.0,0.5143,CD_resistive_bias,0.9,0.8
4.249K,5.017u,1u,,,900m,,800m,,0.0001165,640000000.0,0.5283,CD_resistive_bias,0.9,0.8
4.249K,7.946u,1u,,,900m,,800m,,0.0001282,411400000.0,0.5364,CD_resistive_bias,0.9,0.8
4.249K,12.58u,1u,,,900m,,800m,,0.0001367,261300000.0,0.5395,CD_resistive_bias,0.9,0.8
4.249K,19.93u,1u,,,900m,,800m,,0.0001417,166400000.0,0.5422,CD_resistive_bias,0.9,0.8
4.249K,31.57u,1u,,,900m,,800m,,0.0001451,105100000.0,0.5428,CD_resistive_bias,0.9,0.8
4.249K,50u,1u,,,900m,,800m,,0.0001471,66570000.0,0.5437,CD_resistive_bias,0.9,0.8
4.249K,2u,1u,,,900m,,900m,,9.782e-05,1866000000.0,0.5285,CD_resistive_bias,0.9,0.9
4.249K,3.168u,1u,,,900m,,900m,,0.0001253,1184000000.0,0.552,CD_resistive_bias,0.9,0.9
4.249K,5.017u,1u,,,900m,,900m,,0.0001467,744300000.0,0.5635,CD_resistive_bias,0.9,0.9
4.249K,7.946u,1u,,,900m,,900m,,0.0001619,471500000.0,0.5693,CD_resistive_bias,0.9,0.9
4.249K,12.58u,1u,,,900m,,900m,,0.0001729,297100000.0,0.5709,CD_resistive_bias,0.9,0.9
4.249K,19.93u,1u,,,900m,,900m,,0.0001793,188400000.0,0.5727,CD_resistive_bias,0.9,0.9
4.249K,31.57u,1u,,,900m,,900m,,0.0001836,118700000.0,0.5728,CD_resistive_bias,0.9,0.9
4.249K,50u,1u,,,900m,,900m,,0.0001862,75070000.0,0.5732,CD_resistive_bias,0.9,0.9
4.249K,2u,1u,,,1,,1,,0.0001332,1621000000.0,0.5031,CD_resistive_bias,1.0,1.0
4.249K,3.168u,1u,,,1,,1,,0.0001643,1014000000.0,0.5203,CD_resistive_bias,1.0,1.0
4.249K,5.017u,1u,,,1,,1,,0.0001878,638100000.0,0.5284,CD_resistive_bias,1.0,1.0
4.249K,7.946u,1u,,,1,,1,,0.0002043,403300000.0,0.5321,CD_resistive_bias,1.0,1.0
4.249K,12.58u,1u,,,1,,1,,0.0002161,253500000.0,0.5325,CD_resistive_bias,1.0,1.0
4.249K,19.93u,1u,,,1,,1,,0.000223,160300000.0,0.5335,CD_resistive_bias,1.0,1.0
4.249K,31.57u,1u,,,1,,1,,0.0002278,100900000.0,0.5331,CD_resistive_bias,1.0,1.0
4.249K,50u,1u,,,1,,1,,0.0002306,63740000.0,0.5333,CD_resistive_bias,1.0,1.0
6.518K,2u,1u,,,400m,,200m,,9.139e-07,465600000.0,0.2815,CD_resistive_bias,0.4,0.2
6.518K,3.168u,1u,,,400m,,200m,,1.374e-06,438000000.0,0.3715,CD_resistive_bias,0.4,0.2
6.518K,5.017u,1u,,,400m,,200m,,2.055e-06,396800000.0,0.4649,CD_resistive_bias,0.4,0.2
6.518K,7.946u,1u,,,400m,,200m,,2.951e-06,325300000.0,0.5401,CD_resistive_bias,0.4,0.2
6.518K,12.58u,1u,,,400m,,200m,,4.007e-06,233200000.0,0.5842,CD_resistive_bias,0.4,0.2
6.518K,19.93u,1u,,,400m,,200m,,4.703e-06,157800000.0,0.6067,CD_resistive_bias,0.4,0.2
6.518K,31.57u,1u,,,400m,,200m,,5.246e-06,102700000.0,0.6175,CD_resistive_bias,0.4,0.2
6.518K,50u,1u,,,400m,,200m,,5.569e-06,66460000.0,0.6246,CD_resistive_bias,0.4,0.2
6.518K,2u,1u,,,400m,,300m,,1.463e-06,519000000.0,0.2956,CD_resistive_bias,0.4,0.3
6.518K,3.168u,1u,,,400m,,300m,,2.218e-06,500900000.0,0.3915,CD_resistive_bias,0.4,0.3
6.518K,5.017u,1u,,,400m,,300m,,3.383e-06,483700000.0,0.4974,CD_resistive_bias,0.4,0.3
6.518K,7.946u,1u,,,400m,,300m,,5.143e-06,458900000.0,0.6017,CD_resistive_bias,0.4,0.3
6.518K,12.58u,1u,,,400m,,300m,,8.053e-06,397700000.0,0.6888,CD_resistive_bias,0.4,0.3
6.518K,19.93u,1u,,,400m,,300m,,1.02e-05,261900000.0,0.7116,CD_resistive_bias,0.4,0.3
6.518K,31.57u,1u,,,400m,,300m,,1.167e-05,162300000.0,0.7157,CD_resistive_bias,0.4,0.3
6.518K,50u,1u,,,400m,,300m,,1.248e-05,102700000.0,0.7189,CD_resistive_bias,0.4,0.3
6.518K,2u,1u,,,400m,,400m,,2.035e-06,540500000.0,0.3024,CD_resistive_bias,0.4,0.4
6.518K,3.168u,1u,,,400m,,400m,,3.092e-06,523700000.0,0.3998,CD_resistive_bias,0.4,0.4
6.518K,5.017u,1u,,,400m,,400m,,4.734e-06,509900000.0,0.5072,CD_resistive_bias,0.4,0.4
6.518K,7.946u,1u,,,400m,,400m,,7.252e-06,495600000.0,0.6138,CD_resistive_bias,0.4,0.4
6.518K,12.58u,1u,,,400m,,400m,,1.186e-05,498600000.0,0.7209,CD_resistive_bias,0.4,0.4
6.518K,19.93u,1u,,,400m,,400m,,1.684e-05,396900000.0,0.7774,CD_resistive_bias,0.4,0.4
6.518K,31.57u,1u,,,400m,,400m,,2.044e-05,232100000.0,0.779,CD_resistive_bias,0.4,0.4
6.518K,50u,1u,,,400m,,400m,,2.209e-05,141900000.0,0.778,CD_resistive_bias,0.4,0.4
6.518K,2u,1u,,,500m,,200m,,2.205e-06,512500000.0,0.3341,CD_resistive_bias,0.5,0.2
6.518K,3.168u,1u,,,500m,,200m,,2.975e-06,406900000.0,0.3926,CD_resistive_bias,0.5,0.2
6.518K,5.017u,1u,,,500m,,200m,,3.763e-06,302700000.0,0.4373,CD_resistive_bias,0.5,0.2
6.518K,7.946u,1u,,,500m,,200m,,4.456e-06,213800000.0,0.4683,CD_resistive_bias,0.5,0.2
6.518K,12.58u,1u,,,500m,,200m,,5.048e-06,143800000.0,0.4866,CD_resistive_bias,0.5,0.2
6.518K,19.93u,1u,,,500m,,200m,,5.415e-06,95200000.0,0.4992,CD_resistive_bias,0.5,0.2
6.518K,31.57u,1u,,,500m,,200m,,5.684e-06,61320000.0,0.5049,CD_resistive_bias,0.5,0.2
6.518K,50u,1u,,,500m,,200m,,5.845e-06,39370000.0,0.5094,CD_resistive_bias,0.5,0.2
6.518K,2u,1u,,,500m,,300m,,4.117e-06,837600000.0,0.4274,CD_resistive_bias,0.5,0.3
6.518K,3.168u,1u,,,500m,,300m,,5.951e-06,689800000.0,0.5034,CD_resistive_bias,0.5,0.3
6.518K,5.017u,1u,,,500m,,300m,,7.984e-06,503400000.0,0.5523,CD_resistive_bias,0.5,0.3
6.518K,7.946u,1u,,,500m,,300m,,9.774e-06,343400000.0,0.5806,CD_resistive_bias,0.5,0.3
6.518K,12.58u,1u,,,500m,,300m,,1.126e-05,224500000.0,0.5946,CD_resistive_bias,0.5,0.3
6.518K,19.93u,1u,,,500m,,300m,,1.214e-05,146400000.0,0.6042,CD_resistive_bias,0.5,0.3
6.518K,31.57u,1u,,,500m,,300m,,1.278e-05,93390000.0,0.6079,CD_resistive_bias,0.5,0.3
6.518K,50u,1u,,,500m,,300m,,1.316e-05,59650000.0,0.6111,CD_resistive_bias,0.5,0.3
6.518K,2u,1u,,,500m,,400m,,5.838e-06,985400000.0,0.4552,CD_resistive_bias,0.5,0.4
6.518K,3.168u,1u,,,500m,,400m,,8.82e-06,924700000.0,0.5582,CD_resistive_bias,0.5,0.4
6.518K,5.017u,1u,,,500m,,400m,,1.288e-05,760500000.0,0.6337,CD_resistive_bias,0.5,0.4
6.518K,7.946u,1u,,,500m,,400m,,1.675e-05,503900000.0,0.6614,CD_resistive_bias,0.5,0.4
6.518K,12.58u,1u,,,500m,,400m,,1.98e-05,314500000.0,0.6696,CD_resistive_bias,0.5,0.4
6.518K,19.93u,1u,,,500m,,400m,,2.15e-05,200900000.0,0.6757,CD_resistive_bias,0.5,0.4
6.518K,31.57u,1u,,,500m,,400m,,2.268e-05,126500000.0,0.6769,CD_resistive_bias,0.5,0.4
6.518K,50u,1u,,,500m,,400m,,2.338e-05,80300000.0,0.6788,CD_resistive_bias,0.5,0.4
6.518K,2u,1u,,,500m,,500m,,7.521e-06,1026000000.0,0.4622,CD_resistive_bias,0.5,0.5
6.518K,3.168u,1u,,,500m,,500m,,1.145e-05,992800000.0,0.5697,CD_resistive_bias,0.5,0.5
6.518K,5.017u,1u,,,500m,,500m,,1.734e-05,936100000.0,0.6679,CD_resistive_bias,0.5,0.5
6.518K,7.946u,1u,,,500m,,500m,,2.47e-05,714600000.0,0.7227,CD_resistive_bias,0.5,0.5
6.518K,12.58u,1u,,,500m,,500m,,3.05e-05,418800000.0,0.7256,CD_resistive_bias,0.5,0.5
6.518K,19.93u,1u,,,500m,,500m,,3.344e-05,259600000.0,0.7276,CD_resistive_bias,0.5,0.5
6.518K,31.57u,1u,,,500m,,500m,,3.538e-05,160800000.0,0.7265,CD_resistive_bias,0.5,0.5
6.518K,50u,1u,,,500m,,500m,,3.65e-05,101400000.0,0.7271,CD_resistive_bias,0.5,0.5
6.518K,2u,1u,,,600m,,200m,,3.115e-06,403100000.0,0.2976,CD_resistive_bias,0.6,0.2
6.518K,3.168u,1u,,,600m,,200m,,3.851e-06,302800000.0,0.3372,CD_resistive_bias,0.6,0.2
6.518K,5.017u,1u,,,600m,,200m,,4.5e-06,216000000.0,0.3665,CD_resistive_bias,0.6,0.2
6.518K,7.946u,1u,,,600m,,200m,,5.013e-06,148100000.0,0.3867,CD_resistive_bias,0.6,0.2
6.518K,12.58u,1u,,,600m,,200m,,5.42e-06,97980000.0,0.3986,CD_resistive_bias,0.6,0.2
6.518K,19.93u,1u,,,600m,,200m,,5.668e-06,64050000.0,0.4072,CD_resistive_bias,0.6,0.2
6.518K,31.57u,1u,,,600m,,200m,,5.845e-06,41050000.0,0.4111,CD_resistive_bias,0.6,0.2
